"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-06-18";5;51013;780;698;863
"2020-06-19";5;51013;844;769;923
"2020-06-20";5;51013;922;845;1011
"2020-06-21";5;51013;683;608;759
"2020-06-22";5;51013;762;686;836
"2020-06-23";5;51013;724;658;802
"2020-06-24";5;51013;806;726;883
"2020-06-25";5;51013;755;684;843
"2020-06-26";5;51013;652;592;736
"2020-06-27";5;51013;672;605;744
"2020-06-28";5;51013;579;507;648
"2020-06-29";5;51013;673;601;755
"2020-06-30";5;51013;700;624;761
"2020-07-01";5;51013;854;770;945
"2020-07-02";5;51013;732;662;810
"2020-07-03";5;51013;651;586;713
"2020-07-04";5;51013;703;633;776
"2020-07-05";5;51013;635;570;709
"2020-07-06";5;51013;690;618;766
"2020-07-07";5;51013;537;473;595
"2020-07-08";5;51013;618;538;692
"2020-07-09";5;51013;480;411;540
"2020-07-10";5;51013;706;631;793
"2020-07-11";5;51013;523;448;591
"2020-07-12";5;51013;486;416;562
"2020-07-13";5;51013;752;648;883
"2020-07-14";5;51013;690;599;821
"2020-07-15";5;51013;716;617;841
"2020-07-16";5;51013;658;572;761
"2020-07-17";5;51013;669;573;776
"2020-07-18";5;51013;645;546;760
"2020-07-19";5;51013;453;368;599
"2020-07-20";5;51013;721;587;983
"2020-07-21";5;51013;503;410;686
"2020-07-22";5;51013;667;545;910
"2020-07-23";5;51013;593;482;809
"2020-07-24";5;51013;680;548;966
"2020-07-25";5;51013;559;451;782
"2020-07-26";5;51013;407;277;605
"2020-07-27";5;51013;594;412;907
"2020-07-28";5;51013;463;307;690
"2020-07-29";5;51013;481;322;729
"2020-07-30";5;51013;488;318;793
"2020-07-31";5;51013;554;340;954
"2020-08-01";5;51013;454;218;915
"2020-04-01";5;51012;5;1;11
"2020-04-02";5;51012;5;1;11
"2020-04-03";5;51012;4;1;10
"2020-04-04";5;51012;5;1;10
"2020-04-05";5;51012;3;0;8
"2020-04-06";5;51012;6;1;12
"2020-04-07";5;51012;4;1;10
"2020-04-08";5;51012;6;2;12
"2020-04-09";5;51012;3;0;8
"2020-04-10";5;51012;5;1;12
"2020-04-11";5;51012;4;1;8
"2020-04-12";5;51012;6;1;12
"2020-04-13";5;51012;6;1;11
"2020-04-14";5;51012;6;2;12
"2020-04-15";5;51012;6;2;12
"2020-04-16";5;51012;5;1;10
"2020-04-17";5;51012;4;0;8
"2020-04-18";5;51012;4;0;9
"2020-04-19";5;51012;5;1;11
"2020-04-20";5;51012;9;3;16
"2020-04-21";5;51012;6;1;12
"2020-04-22";5;51012;8;3;14
"2020-04-23";5;51012;7;3;14
"2020-04-24";5;51012;21;10;34
"2020-04-25";5;51012;15;7;26
"2020-04-26";5;51012;29;15;41
"2020-04-27";5;51012;30;16;45
"2020-04-28";5;51012;27;15;43
"2020-04-29";5;51012;15;7;25
"2020-04-30";5;51012;29;16;43
"2020-05-01";5;51012;40;25;59
"2020-05-02";5;51012;43;25;63
"2020-05-03";5;51012;52;33;71
"2020-05-04";5;51012;35;21;53
"2020-05-05";5;51012;62;45;81
"2020-05-06";5;51012;33;18;48
"2020-05-07";5;51012;45;29;66
"2020-05-08";5;51012;62;41;87
"2020-05-09";5;51012;66;45;89
"2020-05-10";5;51012;109;81;137
"2020-05-11";5;51012;124;97;152
"2020-05-12";5;51012;134;107;168
"2020-05-13";5;51012;154;122;194
"2020-05-14";5;51012;137;103;171
"2020-05-15";5;51012;188;151;225
"2020-05-16";5;51012;180;145;217
"2020-05-17";5;51012;165;130;207
"2020-05-18";5;51012;174;139;210
"2020-05-19";5;51012;155;122;185
"2020-05-20";5;51012;204;164;247
"2020-05-21";5;51012;134;100;163
"2020-05-22";5;51012;187;148;232
"2020-05-23";5;51012;245;200;286
"2020-05-24";5;51012;163;130;199
"2020-05-25";5;51012;295;250;339
"2020-05-26";5;51012;209;174;250
"2020-05-27";5;51012;215;180;256
"2020-05-28";5;51012;224;184;264
"2020-05-29";5;51012;248;212;288
"2020-05-30";5;51012;203;165;239
"2020-05-31";5;51012;206;169;250
"2020-06-01";5;51012;416;357;474
"2020-06-02";5;51012;219;186;259
"2020-06-03";5;51012;272;228;323
"2020-06-04";5;51012;404;353;455
"2020-06-05";5;51012;270;232;317
"2020-06-06";5;51012;330;288;385
"2020-06-07";5;51012;294;251;344
"2020-06-08";5;51012;317;268;368
"2020-06-09";5;51012;197;165;227
"2020-06-10";5;51012;232;188;273
"2020-06-11";5;51012;227;189;267
"2020-06-12";5;51012;213;180;254
"2020-06-13";5;51012;351;300;402
"2020-06-14";5;51012;175;139;207
"2020-06-15";5;51012;256;210;302
"2020-06-16";5;51012;199;159;234
"2020-06-17";5;51012;175;142;205
"2020-06-18";5;51012;201;167;242
"2020-06-19";5;51012;201;163;239
"2020-06-20";5;51012;166;126;207
"2020-06-21";5;51012;273;230;314
"2020-06-22";5;51012;243;207;284
"2020-06-23";5;51012;213;176;253
"2020-06-24";5;51012;189;150;235
"2020-06-25";5;51012;179;147;213
"2020-06-26";5;51012;173;135;216
"2020-06-27";5;51012;106;80;131
"2020-06-28";5;51012;136;106;173
"2020-06-29";5;51012;157;125;193
"2020-06-30";5;51012;149;118;183
"2020-07-01";5;51012;157;127;191
"2020-07-02";5;51012;143;114;176
"2020-07-03";5;51012;122;97;151
"2020-07-04";5;51012;165;131;198
"2020-07-05";5;51012;146;111;177
"2020-07-06";5;51012;151;117;183
"2020-07-07";5;51012;173;135;217
"2020-07-08";5;51012;202;166;240
"2020-07-09";5;51012;158;125;198
"2020-07-10";5;51012;155;124;193
"2020-07-11";5;51012;98;72;125
"2020-07-12";5;51012;159;123;206
"2020-07-13";5;51012;173;140;215
"2020-07-14";5;51012;108;79;142
"2020-07-15";5;51012;176;133;229
"2020-07-16";5;51012;112;80;151
"2020-07-17";5;51012;105;74;148
"2020-07-18";5;51012;172;132;231
"2020-07-19";5;51012;81;57;108
"2020-07-20";5;51012;135;102;179
"2020-07-21";5;51012;94;68;121
"2020-07-22";5;51012;150;113;197
"2020-07-23";5;51012;91;64;127
"2020-07-24";5;51012;107;75;143
"2020-07-25";5;51012;86;60;125
"2020-07-26";5;51012;142;102;203
"2020-07-27";5;51012;125;91;182
"2020-07-28";5;51012;102;67;157
"2020-07-29";5;51012;116;79;162
"2020-07-30";5;51012;90;59;129
"2020-07-31";5;51012;33;14;61
"2020-08-01";5;51012;51;19;111
"2020-04-01";8;81011;145;122;177
"2020-04-02";8;81011;163;127;198
"2020-04-03";8;81011;134;105;166
"2020-04-04";8;81011;92;69;122
"2020-04-05";8;81011;81;58;102
"2020-04-06";8;81011;76;51;103
"2020-04-07";8;81011;84;62;109
"2020-04-08";8;81011;128;99;154
"2020-04-09";8;81011;105;80;129
"2020-04-10";8;81011;119;97;144
"2020-04-11";8;81011;119;88;146
"2020-04-12";8;81011;73;49;99
"2020-04-13";8;81011;130;102;162
"2020-04-14";8;81011;120;93;145
"2020-04-15";8;81011;93;70;118
"2020-04-16";8;81011;165;130;196
"2020-04-17";8;81011;84;65;106
"2020-04-18";8;81011;52;34;72
"2020-04-19";8;81011;141;114;166
"2020-04-20";8;81011;60;41;82
"2020-04-21";8;81011;70;49;93
"2020-04-22";8;81011;46;26;68
"2020-04-23";8;81011;63;41;84
"2020-04-24";8;81011;50;32;71
"2020-04-25";8;81011;50;35;68
"2020-04-26";8;81011;51;32;70
"2020-04-27";8;81011;90;65;117
"2020-04-28";8;81011;73;53;94
"2020-04-29";8;81011;111;84;141
"2020-04-30";8;81011;55;35;78
"2020-05-01";8;81011;80;58;106
"2020-05-02";8;81011;63;43;88
"2020-05-03";8;81011;83;60;108
"2020-05-04";8;81011;138;114;169
"2020-05-05";8;81011;136;103;172
"2020-05-06";8;81011;173;136;215
"2020-05-07";8;81011;136;109;172
"2020-05-08";8;81011;170;136;206
"2020-05-09";8;81011;104;79;131
"2020-05-10";8;81011;99;73;125
"2020-05-11";8;81011;131;99;164
"2020-05-12";8;81011;131;99;166
"2020-05-13";8;81011;119;88;148
"2020-05-14";8;81011;116;89;145
"2020-05-15";8;81011;162;126;200
"2020-05-16";8;81011;136;107;167
"2020-05-17";8;81011;231;192;268
"2020-05-18";8;81011;300;251;354
"2020-05-19";8;81011;255;213;299
"2020-05-20";8;81011;372;322;429
"2020-05-21";8;81011;428;367;487
"2020-05-22";8;81011;393;335;451
"2020-05-23";8;81011;382;333;437
"2020-05-24";8;81011;556;494;630
"2020-05-25";8;81011;606;546;679
"2020-05-26";8;81011;490;424;553
"2020-05-27";8;81011;437;388;504
"2020-05-28";8;81011;479;426;530
"2020-05-29";8;81011;508;452;568
"2020-05-30";8;81011;467;413;525
"2020-05-31";8;81011;354;294;410
"2020-06-01";8;81011;425;375;489
"2020-06-02";8;81011;555;501;620
"2020-06-03";8;81011;431;379;489
"2020-06-04";8;81011;595;535;660
"2020-06-05";8;81011;721;636;805
"2020-06-06";8;81011;806;730;896
"2020-06-07";8;81011;844;772;925
"2020-06-08";8;81011;1010;911;1092
"2020-06-09";8;81011;965;892;1047
"2020-06-10";8;81011;945;863;1033
"2020-06-11";8;81011;920;831;1008
"2020-06-12";8;81011;1124;1034;1214
"2020-06-13";8;81011;1049;956;1133
"2020-06-14";8;81011;967;888;1046
"2020-06-15";8;81011;1336;1255;1432
"2020-06-16";8;81011;1095;1014;1177
"2020-06-17";8;81011;975;876;1074
"2020-06-18";8;81011;1066;971;1175
"2020-06-19";8;81011;1105;1011;1197
"2020-06-20";8;81011;1125;1030;1225
"2020-06-21";8;81011;857;776;941
"2020-06-22";8;81011;952;867;1041
"2020-06-23";8;81011;874;791;959
"2020-06-24";8;81011;963;880;1046
"2020-06-25";8;81011;748;680;825
"2020-06-26";8;81011;746;671;824
"2020-06-27";8;81011;642;577;714
"2020-06-28";8;81011;686;611;753
"2020-06-29";8;81011;748;662;828
"2020-06-30";8;81011;747;677;816
"2020-07-01";8;81011;656;587;736
"2020-07-02";8;81011;626;561;698
"2020-07-03";8;81011;681;609;753
"2020-07-04";8;81011;608;545;680
"2020-07-05";8;81011;714;638;792
"2020-07-06";8;81011;640;570;730
"2020-07-07";8;81011;825;726;941
"2020-07-08";8;81011;751;653;849
"2020-07-09";8;81011;775;682;870
"2020-07-10";8;81011;744;663;827
"2020-07-11";8;81011;649;573;736
"2020-07-12";8;81011;995;865;1134
"2020-07-13";8;81011;1013;872;1181
"2020-07-14";8;81011;932;808;1032
"2020-07-15";8;81011;1221;1083;1387
"2020-07-16";8;81011;995;867;1135
"2020-07-17";8;81011;1031;899;1153
"2020-07-18";8;81011;1067;934;1199
"2020-07-19";8;81011;833;741;919
"2020-07-20";8;81011;1178;1075;1291
"2020-07-21";8;81011;1098;1005;1212
"2020-07-22";8;81011;914;824;1018
"2020-07-23";8;81011;1089;991;1189
"2020-07-24";8;81011;1062;951;1185
"2020-07-25";8;81011;842;740;940
"2020-07-26";8;81011;935;730;1269
"2020-07-27";8;81011;927;711;1267
"2020-07-28";8;81011;1140;885;1560
"2020-07-29";8;81011;1120;877;1493
"2020-07-30";8;81011;962;728;1307
"2020-07-31";8;81011;697;491;971
"2020-08-01";8;81011;1488;994;2256
"2020-04-01";8;81012;73;52;94
"2020-04-02";8;81012;81;59;106
"2020-04-03";8;81012;66;46;87
"2020-04-04";8;81012;47;31;66
"2020-04-05";8;81012;42;28;62
"2020-04-06";8;81012;39;24;56
"2020-04-07";8;81012;43;30;63
"2020-04-08";8;81012;62;45;85
"2020-04-09";8;81012;53;35;72
"2020-04-10";8;81012;58;41;76
"2020-04-11";8;81012;56;40;73
"2020-04-12";8;81012;39;25;55
"2020-04-13";8;81012;63;45;86
"2020-04-14";8;81012;57;39;78
"2020-04-15";8;81012;50;35;67
"2020-04-16";8;81012;77;59;99
"2020-04-17";8;81012;44;31;60
"2020-04-18";8;81012;31;18;45
"2020-04-19";8;81012;61;41;83
"2020-04-20";8;81012;32;18;47
"2020-04-21";8;81012;34;22;48
"2020-04-22";8;81012;25;14;37
"2020-04-23";8;81012;30;18;44
"2020-04-24";8;81012;26;14;38
"2020-04-25";8;81012;27;15;40
"2020-04-26";8;81012;29;18;41
"2020-04-27";8;81012;43;28;60
"2020-04-28";8;81012;38;23;53
"2020-04-29";8;81012;54;35;76
"2020-04-30";8;81012;31;17;47
"2020-05-01";8;81012;40;26;56
"2020-05-02";8;81012;34;22;51
"2020-05-03";8;81012;42;27;60
"2020-05-04";8;81012;68;46;90
"2020-05-05";8;81012;68;50;88
"2020-05-06";8;81012;83;57;107
"2020-05-07";8;81012;69;50;91
"2020-05-08";8;81012;81;57;109
"2020-05-09";8;81012;53;35;71
"2020-05-10";8;81012;52;37;69
"2020-05-11";8;81012;65;47;83
"2020-05-12";8;81012;63;45;86
"2020-05-13";8;81012;61;43;81
"2020-05-14";8;81012;61;42;82
"2020-05-15";8;81012;79;53;113
"2020-05-16";8;81012;69;49;93
"2020-05-17";8;81012;114;90;144
"2020-05-18";8;81012;149;119;184
"2020-05-19";8;81012;132;100;165
"2020-05-20";8;81012;186;153;226
"2020-05-21";8;81012;209;179;247
"2020-05-22";8;81012;196;163;233
"2020-05-23";8;81012;195;156;234
"2020-05-24";8;81012;275;235;325
"2020-05-25";8;81012;302;262;343
"2020-05-26";8;81012;244;202;295
"2020-05-27";8;81012;222;181;266
"2020-05-28";8;81012;242;207;296
"2020-05-29";8;81012;252;207;293
"2020-05-30";8;81012;234;192;277
"2020-05-31";8;81012;179;143;217
"2020-06-01";8;81012;216;182;253
"2020-06-02";8;81012;273;232;312
"2020-06-03";8;81012;219;180;265
"2020-06-04";8;81012;296;251;342
"2020-06-05";8;81012;360;314;417
"2020-06-06";8;81012;405;357;457
"2020-06-07";8;81012;424;365;476
"2020-06-08";8;81012;507;446;575
"2020-06-09";8;81012;484;432;541
"2020-06-10";8;81012;472;412;542
"2020-06-11";8;81012;463;412;520
"2020-06-12";8;81012;562;500;626
"2020-06-13";8;81012;521;460;580
"2020-06-14";8;81012;486;427;547
"2020-06-15";8;81012;667;597;746
"2020-06-16";8;81012;545;482;608
"2020-06-17";8;81012;490;427;548
"2020-06-18";8;81012;531;471;601
"2020-06-19";8;81012;551;503;614
"2020-06-20";8;81012;567;510;632
"2020-06-21";8;81012;438;371;496
"2020-06-22";8;81012;474;415;534
"2020-06-23";8;81012;437;386;499
"2020-06-24";8;81012;481;421;540
"2020-06-25";8;81012;378;326;440
"2020-06-26";8;81012;374;326;430
"2020-06-27";8;81012;323;274;372
"2020-06-28";8;81012;344;292;396
"2020-06-29";8;81012;376;327;429
"2020-06-30";8;81012;372;322;420
"2020-07-01";8;81012;328;278;390
"2020-07-02";8;81012;316;274;360
"2020-07-03";8;81012;339;295;387
"2020-07-04";8;81012;308;260;359
"2020-07-05";8;81012;353;300;411
"2020-07-06";8;81012;322;269;380
"2020-07-07";8;81012;411;352;493
"2020-07-08";8;81012;378;326;441
"2020-07-09";8;81012;395;337;451
"2020-07-10";8;81012;374;318;441
"2020-07-11";8;81012;326;281;377
"2020-07-12";8;81012;497;424;575
"2020-07-13";8;81012;504;437;608
"2020-07-14";8;81012;472;411;557
"2020-07-15";8;81012;610;533;715
"2020-07-16";8;81012;503;438;576
"2020-07-17";8;81012;517;437;619
"2020-07-18";8;81012;539;460;643
"2020-07-19";8;81012;430;366;506
"2020-07-20";8;81012;597;534;689
"2020-07-21";8;81012;556;494;628
"2020-07-22";8;81012;463;400;547
"2020-07-23";8;81012;555;494;637
"2020-07-24";8;81012;541;471;612
"2020-07-25";8;81012;429;370;495
"2020-07-26";8;81012;473;321;660
"2020-07-27";8;81012;469;311;643
"2020-07-28";8;81012;568;390;816
"2020-07-29";8;81012;561;372;796
"2020-07-30";8;81012;493;327;701
"2020-07-31";8;81012;382;212;548
"2020-08-01";8;81012;677;368;1147
