"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-05-27";8;81;5.34880004512169;3.76014062925953;7.1466172834864
"2020-05-28";8;81;5.60683969580462;3.94579757282922;7.42862783068087
"2020-05-29";8;81;5.64397108451856;4.22780812002369;7.33227422705609
"2020-05-30";8;81;5.36948081858262;3.85179405709774;6.95626016413014
"2020-05-31";8;81;4.84494120080091;3.47813008206507;6.48859267336598
"2020-06-01";8;81;5.10204081632653;3.56978350990327;6.48859267336598
"2020-06-02";8;81;5.78732644600908;4.03510091277414;7.42862783068087
"2020-06-03";8;81;5.51471625038776;3.94344748493594;7.2382707113246
"2020-06-04";8;81;6.97929102548435;4.88818281803739;8.8363304787599
"2020-06-05";8;81;8.39169384934997;6.20423203827823;10.718750881283
"2020-06-06";8;81;9.31480837383318;7.14426719559312;11.750439466436
"2020-06-07";8;81;10.2600137245133;8.26525912069111;12.6928247116442
"2020-06-08";8;81;11.2926423448237;9.21234454168586;13.7268633846906
"2020-06-09";8;81;11.4867596048092;9.21234454168586;13.8208669004221
"2020-06-10";8;81;11.1459968602826;8.64597335940364;13.6352099568524
"2020-06-11";8;81;11.1779580556313;8.74232696302842;13.8232169883154
"2020-06-12";8;81;12.5015275571306;10.1523796990007;15.2309196363944
"2020-06-13";8;81;12.3586422132188;9.39565139736226;15.2332697242877
"2020-06-14";8;81;12.195076095846;9.48965491309375;14.9465590013066
"2020-06-15";8;81;14.5493941473411;11.938446497899;17.9570215926076
"2020-06-16";8;81;13.0570883351037;10.7164007933897;15.7949407307833
"2020-06-17";8;81;12.262288609594;9.67766194455673;14.760902057737
"2020-06-18";8;81;12.6458229537785;10.2463832147322;15.3272732400192
"2020-06-19";8;81;13.0067964541874;10.4343902461952;15.6069336993204
"2020-06-20";8;81;12.8709613739554;10.2416830389457;15.6985871271586
"2020-06-21";8;81;10.9377790729373;8.64362327151035;13.2591958939264
"2020-06-22";8;81;10.8907773150716;8.64832344729693;13.3555494975512
"2020-06-23";8;81;10.5326239201346;8.084302352908;13.2568458060331
"2020-06-24";8;81;10.684439598041;8.36396281220918;13.2568458060331
"2020-06-25";8;81;9.27250679175401;6.95626016413014;11.4707790071349
"2020-06-26";8;81;8.66054390434202;6.76825313266716;10.8127543970144
"2020-06-27";8;81;7.84506340537136;5.82586788745899;9.87271923969957
"2020-06-28";8;81;8.0467009466154;6.01622500681526;10.6270974534448
"2020-06-29";8;81;8.62811269141466;6.29588546611643;10.8151044849077
"2020-06-30";8;81;8.60743191795373;6.58024610120418;10.9067579127459
"2020-07-01";8;81;7.92731648163641;5.82821797535228;9.97142293121763
"2020-07-02";8;81;7.55130241871046;5.7318643717275;9.68471220823659
"2020-07-03";8;81;7.77456076857274;5.73421445962079;9.96907284332434
"2020-07-04";8;81;7.40277686385471;5.54385734026453;9.96907284332434
"2020-07-05";8;81;8.16749546433037;5.92222149108377;10.6223972776582
"2020-07-06";8;81;8.01849989189596;6.01622500681526;10.53074384982
"2020-07-07";8;81;9.25793624681563;7.13721693191325;11.5647825228664
"2020-07-08";8;81;9.14043185215127;6.67424961693567;11.8467930700608
"2020-07-09";8;81;9.06757912745937;6.86225664839865;11.4731290950282
"2020-07-10";8;81;8.75971761343874;6.85990656050536;11.0007614284774
"2020-07-11";8;81;8.50919824401433;6.38988898184792;10.8104043091212
"2020-07-12";8;81;10.7464819184237;8.1759557807462;13.6328598689591
"2020-07-13";8;81;11.393696124235;8.73762678724184;14.2932345669728
"2020-07-14";8;81;11.2484606924299;8.64127318361707;14.196880963348
"2020-07-15";8;81;13.2140742063753;10.1523796990007;16.5469688566352
"2020-07-16";8;81;11.6070841049455;8.82458003929347;14.9512591770932
"2020-07-17";8;81;11.7076678667782;8.92328373081153;14.384887994811
"2020-07-18";8;81;11.8543133513193;9.10894067438122;14.7585519698437
"2020-07-19";8;81;11.3598548585717;8.73762678724184;14.572895026274
"2020-07-20";8;81;13.4006711851023;10.2463832147322;16.5469688566352
"2020-07-21";8;81;13.248855507196;10.989010989011;16.0017484653926
"2020-07-22";8;81;11.9177657244381;8.83163030297333;15.7949407307833
"2020-07-23";8;81;12.8864719540511;9.87036915180628;16.7326258002049
